id,Lst_1,Z-score,p-value,Lst_1_2,NDVISAMPLE,NDBISAMPLE
229124,64.551239013671875,1.4780778476,0.1393869427,64.551239013671875,0.108191385865211,-0.029314739629626
229127,64.710266113281250,1.6171922599,0.1058367866,64.710266113281250,0.118703179061413,-0.052405413240194
229126,65.280792236328125,1.6282814850,0.1034652135,65.280792236328125,0.092353604733944,-0.059056486934423
229145,61.767120361328125,0.2863143089,0.7746373997,61.767120361328125,0.267882585525513,0.116857036948204
229144,61.472198486328125,0.2806933759,0.7789455899,61.472198486328125,0.353820949792862,0.177336975932121
229147,62.079650878906250,0.4841524226,0.6282776995,62.079650878906250,0.224052414298058,0.056558966636658
229146,62.313659667968750,0.3444892310,0.7304783934,62.313659667968750,0.219194397330284,0.135260671377182
229149,61.619720458984375,0.3335448663,0.7387230280,61.619720458984375,0.163476869463921,0.034935273230076
229148,61.648864746093750,0.2538104905,0.7996419685,61.648864746093750,0.241790816187859,0.083428494632244
229150,62.194000244140625,0.2438453449,0.8073505999,62.194000244140625,0.157468304038048,0.140380248427391
229137,62.661315917968750,0.5844185787,0.5589387301,62.661315917968750,0.101037815213203,-0.030292417854071
229136,62.315490722656250,0.6628816351,0.5074063645,62.315490722656250,0.114101529121399,-0.003711043158546
229139,61.346405029296875,0.2257814877,0.8213713760,61.346405029296875,0.164955511689186,0.041735205799341
229138,61.979797363281250,0.4516392075,0.6515289199,61.979797363281250,0.169779688119888,0.073351152241230
229141,61.674316406250000,0.2854892102,0.7752693696,61.674316406250000,0.101647473871708,-0.049475573003292
229140,61.202270507812493,0.1852270262,0.8530509720,61.202270507812493,0.230120673775673,0.085485048592091
229143,61.748931884765625,0.3251873170,0.7450393071,61.748931884765625,0.101459510624409,-0.031730704009533
229142,61.590576171875000,0.3571163724,0.7210046882,61.590576171875000,0.065349847078323,-0.051549315452576
227369,62.758972167968750,0.7674001786,0.4428436224,62.758972167968750,0.104374676942825,-0.007602781523019
227368,62.760772705078125,0.6985544643,0.4848305094,62.760772705078125,0.101182654500008,-0.004602821078151
227371,62.331817626953125,0.6305601103,0.5283281878,62.331817626953125,0.144377440214157,-0.009146133437753
227370,63.208465576171875,0.7141621406,0.4751269245,63.208465576171875,0.128455638885498,-0.065092749893665
227373,62.097808837890625,0.5017747370,0.6158259856,62.097808837890625,0.115649648010731,0.007535145152360
227372,61.812591552734375,0.5099278764,0.6101019913,61.812591552734375,0.115638814866543,0.019817601889372
227375,63.103881835937507,0.6506129248,0.5152963850,63.103881835937507,0.124049894511700,-0.036173131316900
227374,61.719818115234375,0.5818592065,0.5606615200,61.719818115234375,0.194918304681778,0.071735702455044
227361,61.608795166015625,0.4403289230,0.6596988956,61.608795166015625,0.349190920591354,0.193414628505707
227360,61.667053222656250,0.4363179188,0.6626060828,61.667053222656250,0.139746814966202,0.021396104246378
227363,63.141754150390625,0.7414216536,0.4584378193,63.141754150390625,0.085588246583939,-0.035787999629974
227362,62.825836181640625,0.6343129409,0.5258766128,62.825836181640625,0.100475884974003,-0.077910691499710
227365,62.512939453125000,0.5831321680,0.5598043302,62.512939453125000,0.099257960915565,-0.010734929703176
227364,62.451354980468750,0.6939931800,0.4876864859,62.451354980468750,0.088562957942486,-0.037590786814690
227367,62.558197021484375,0.6119414042,0.5405765264,62.558197021484375,0.128582313656807,-0.036159478127956
227366,62.224822998046875,0.6008035352,0.5479708493,62.224822998046875,0.180923834443092,0.024743231013417
227385,63.751922607421875,0.7753050122,0.4381594484,63.751922607421875,0.133265346288681,-0.043846365064383
227384,63.647705078125000,0.9132220299,0.3611257798,63.647705078125000,0.135252267122269,-0.036972809582949
227387,61.888946533203125,0.6164927094,0.5375693822,61.888946533203125,0.350922942161560,0.166830345988274
227386,62.558197021484375,0.6578678057,0.5106230794,62.558197021484375,0.311698168516159,0.129678025841713
227389,62.277435302734375,0.6348564889,0.5255220172,62.277435302734375,0.196213290095329,0.070412337779999
227388,62.032470703125000,0.6145926762,0.5388237523,62.032470703125000,0.238725468516350,0.071856483817101
227391,61.258850097656250,0.5793833176,0.5623305581,61.258850097656250,0.271840810775757,0.120886117219925
227390,61.916198730468750,0.6450572173,0.5188901073,61.916198730468750,0.188394099473953,-0.006927415262908
227377,63.321990966796875,0.9482641469,0.3429949982,63.321990966796875,0.111729219555855,0.001692487974651
227376,62.699310302734375,0.7834823202,0.4333439318,62.699310302734375,0.095864228904247,-0.036885246634483
227379,64.483245849609375,1.2014635453,0.2295714393,64.483245849609375,0.121427744626999,-0.052638418972492
227378,64.594116210937500,1.1596273373,0.2462005658,64.594116210937500,0.094106033444405,-0.081811517477036
227381,62.704742431640625,0.9985656136,0.3180051648,62.704742431640625,0.162890776991844,-0.002576960483566
227380,63.410217285156250,0.9988389565,0.3178727111,63.410217285156250,0.155666038393974,0.028649905696511
227383,63.629730224609375,0.9849562432,0.3246455648,63.629730224609375,0.127344518899918,-0.025042686611414
227382,63.793212890625000,0.8820521384,0.3777486128,63.793212890625000,0.116127297282219,-0.040873553603888
227337,62.838470458984375,0.6869602835,0.4921077567,62.838470458984375,0.045024782419205,-0.025517536327243
227336,62.017944335937507,0.5837262441,0.5594045075,62.017944335937507,0.050948534160852,-0.015902562066913
227339,62.968505859375000,0.7833862927,0.4334003030,62.968505859375000,0.177940487861633,-0.002729754429311
227338,63.397613525390625,0.8016221889,0.4227715383,63.397613525390625,0.161778047680855,-0.008963693864644
227341,63.082214355468750,0.9129524750,0.3612675372,63.082214355468750,0.056231554597616,-0.061022065579891
227340,62.664947509765625,0.7855395150,0.4321373117,62.664947509765625,0.071566231548786,-0.004496080800891
227343,63.275146484375000,0.8995399373,0.3683651332,63.275146484375000,0.046018809080124,-0.022460060194135
227342,63.145324707031250,1.0002613596,0.3171840416,63.145324707031250,0.045801199972630,-0.028689011931419
227329,62.130462646484375,0.4359211243,0.6628939580,62.130462646484375,0.080055661499500,0.016367683187127
227328,61.548706054687507,0.4195107178,0.6748429234,61.548706054687507,0.076973251998425,0.005656108725816
227331,62.634185791015625,0.5305135906,0.5957558887,62.634185791015625,0.100540347397327,0.008850994519889
227330,62.485778808593750,0.5458646954,0.5851589481,62.485778808593750,0.134021446108818,-0.018252346664667
227333,61.987060546875000,0.4704061912,0.6380648417,61.987060546875000,0.102292768657207,-0.010554090142250
227332,62.368041992187507,0.5739363109,0.5660109004,62.368041992187507,0.084142662584782,-0.027085915207863
227335,62.088745117187507,0.4375706208,0.6616975722,62.088745117187507,0.053837243467569,-0.031996216624975
227334,61.996154785156250,0.4318122694,0.6658778614,61.996154785156250,0.062494389712811,0.001565872458741
227353,62.916168212890625,0.6644301929,0.5064150138,62.916168212890625,0.072373665869236,-0.060015369206667
227352,62.834869384765625,0.5762839789,0.5644232500,62.834869384765625,0.075303569436073,-0.002714199014008
227355,62.389801025390625,0.5393724247,0.5896299042,62.389801025390625,0.057572998106480,-0.031430047005415
227354,62.493011474609375,0.6148891731,0.5386279135,62.493011474609375,0.059547558426857,-0.002517281332985
227357,62.349914550781250,0.5377006897,0.5907837030,62.349914550781250,0.114276029169559,0.016079159453511
227356,62.217559814453125,0.5400962653,0.5891306462,62.217559814453125,0.060940694063902,-0.035902772098780
227359,61.943481445312493,0.4446171594,0.6565964447,61.943481445312493,0.097883597016335,-0.010911257937551
227358,62.203063964843750,0.4933262029,0.6217821168,62.203063964843750,0.064232252538204,0.007435088977218
227345,63.399414062500000,0.9474930568,0.3433875926,63.399414062500000,0.034419339150190,-0.018000416457653
227344,62.923370361328125,0.9097590526,0.3629495936,62.923370361328125,0.061007279902697,-0.010756956413388
227347,62.775238037109375,0.7824947495,0.4339238698,62.775238037109375,0.053491890430450,0.009112749248743
227346,63.359802246093750,0.8502424789,0.3951902892,63.359802246093750,0.062236122786999,-0.040299508720636
227349,61.526855468750000,-0.0081023857,0.9935353023,61.526855468750000,0.074663884937763,0.073705077171326
227348,63.473236083984375,0.6138332441,0.5393255267,63.473236083984375,0.048353951424360,-0.051273293793201
227351,61.561462402343750,0.1058009453,0.9157402868,61.561462402343750,0.063278526067734,-0.009703003801405
227350,58.989105224609375,-0.2769755238,0.7817989003,58.989105224609375,0.005076142027974,0.037320461124182
227401,61.997955322265625,0.4631020413,0.6432912269,61.997955322265625,0.109417386353016,0.025841129943728
227400,62.597991943359375,0.5766499837,0.5641759263,62.597991943359375,0.063692010939121,0.014381186105311
227403,61.433929443359375,0.4078813838,0.6833607607,61.433929443359375,0.129848077893257,0.037741884589195
227402,61.968902587890625,0.2732997424,0.7846228134,61.968902587890625,0.136082381010056,-0.002204149961472
227405,62.757171630859375,0.7610713321,0.4466144624,62.757171630859375,0.116452552378178,-0.009158115833998
227404,62.219390869140625,0.5332781931,0.5938410207,62.219390869140625,0.285362809896469,0.147113472223282
227407,62.777038574218750,0.8453252622,0.3979292601,62.777038574218750,0.196699306368828,0.041652347892523
227406,62.657714843750000,0.8402785962,0.4007521994,62.657714843750000,0.214977115392685,0.047449622303247
227393,61.563293457031250,0.3451799559,0.7299590867,61.563293457031250,0.269713938236237,0.079777367413044
227392,61.275268554687507,0.4638430569,0.6427601924,61.275268554687507,0.184697151184082,0.116945505142212
227395,62.579925537109375,0.3818296347,0.7025877359,62.579925537109375,0.219235256314278,0.054363377392292
227394,61.309936523437507,0.5203509986,0.6028189566,61.309936523437507,0.266697466373444,0.070664584636688
227397,62.206695556640625,0.4653545310,0.6416775899,62.206695556640625,0.142704442143440,0.039798978716135
227396,62.253845214843750,0.4767516111,0.6335390065,62.253845214843750,0.160050913691521,0.042424675077200
227399,62.188537597656250,0.6218723321,0.5340258195,62.188537597656250,0.154888510704041,0.044888459146023
227398,62.077850341796875,0.6065014660,0.5441818092,62.077850341796875,0.157145932316780,0.030642807483673
227409,62.326354980468750,0.4258107109,0.6702457815,62.326354980468750,0.125238403677940,-0.052430823445320
227408,63.065979003906250,0.7421489040,0.4579971226,63.065979003906250,0.129047885537148,-0.025612432509661
227411,62.190368652343750,0.3275283071,0.7432683366,62.190368652343750,0.144415989518166,-0.007851213216782
227410,61.450317382812493,0.3391173656,0.7345213169,61.450317382812493,0.293965280056000,0.126893088221550
227412,62.170410156250000,0.3848630320,0.7003388964,62.170410156250000,0.137102007865906,0.014419244602323
227753,61.337280273437507,0.2271802013,0.8202836223,61.337280273437507,0.071393646299839,-0.004694124683738
227752,61.515930175781250,0.2553844635,0.7984261694,61.515930175781250,0.068534642457962,-0.022326584905386
227755,62.137725830078125,0.4375268782,0.6617292878,62.137725830078125,0.071914844214916,-0.027039173990488
227754,61.422973632812493,0.3233955723,0.7463956823,61.422973632812493,0.084282070398331,0.004723665770143
227757,62.416961669921875,0.5685830131,0.5696391554,62.416961669921875,0.072595655918121,0.001738458522595
227756,62.106903076171875,0.5218087515,0.6018034958,62.106903076171875,0.117670945823193,0.004305312409997
227759,62.648681640625000,0.6625881380,0.5075943693,62.648681640625000,0.077618390321732,-0.037489470094442
227758,62.657714843750000,0.6175743968,0.5368559261,62.657714843750000,0.081996217370033,-0.037937570363283
227745,62.634185791015625,0.5927670184,0.5533370831,62.634185791015625,0.099315345287323,-0.002156826900318
227744,61.852600097656250,0.4656011072,0.6415010503,61.852600097656250,0.070858158171177,-0.004634357057512
227747,61.994323730468750,0.3580271254,0.7203230141,61.994323730468750,0.052967563271523,-0.013098318129778
227746,62.183105468750000,0.5240074859,0.6002733332,62.183105468750000,0.057597607374191,-0.035989098250866
227749,61.597869873046875,0.3173087514,0.7510093376,61.597869873046875,0.063233241438866,0.005930437706411
227748,61.858032226562493,0.2892688774,0.7723756270,61.858032226562493,0.075501538813114,0.001861042226665
227751,61.921661376953125,0.3449552559,0.7301280090,61.921661376953125,0.085002340376377,0.003618628019467
227750,61.996154785156250,0.3354308836,0.7373000743,61.996154785156250,0.063752576708794,-0.012895572930574
227769,62.458618164062493,0.5813631503,0.5609957275,62.458618164062493,0.110093168914318,-0.013046178966761
227768,62.384338378906250,0.5584090871,0.5765650690,62.384338378906250,0.088905096054077,-0.026799941435456
227771,62.386169433593750,0.4293171796,0.6676924162,62.386169433593750,0.103369034826756,-0.052423845976591
227770,62.114135742187507,0.5098755725,0.6101386365,62.114135742187507,0.079685308039188,-0.036493811756372
227773,62.668579101562493,0.5760010650,0.5646144618,62.668579101562493,0.095795296132565,-0.016427500173450
227772,62.523803710937507,0.5104603635,0.6097289765,62.523803710937507,0.104140527546406,-0.003435128834099
227775,61.965270996093750,0.4093225517,0.6823029677,61.965270996093750,0.088991984724998,0.015535890124738
227774,62.473083496093750,0.4634894307,0.6430135890,62.473083496093750,0.105949059128761,-0.001222774153575
227761,62.825836181640625,0.8773083902,0.3803191562,62.825836181640625,0.086584359407425,-0.008486669510603
227760,62.610687255859375,0.7290940874,0.4659441111,62.610687255859375,0.069919884204865,-0.020884247496724
227763,63.698028564453125,0.9926842388,0.3208638582,63.698028564453125,0.106252335011959,0.001878710463643
227762,63.159759521484375,0.9749931010,0.3295636821,63.159759521484375,0.066644951701164,-0.029054254293442
227765,63.604553222656250,1.0242244615,0.3057292674,63.604553222656250,0.142713099718094,-0.016455823555589
227764,63.636901855468750,1.0359132707,0.3002426059,63.636901855468750,0.134306162595749,-0.016085244715214
227767,62.281036376953125,0.7070610275,0.4795285537,62.281036376953125,0.150865107774734,0.030819395557046
227766,63.240875244140625,0.8791921154,0.3792971188,63.240875244140625,0.152690663933754,0.003640531329438
227721,62.223022460937507,0.3717016595,0.7101149893,62.223022460937507,0.157541811466217,0.027981728315353
227720,60.138153076171875,0.4273003190,0.6691606005,60.138153076171875,0.020745608955622,0.063620314002037
227723,62.764404296875000,0.6965222261,0.4861018431,62.764404296875000,0.071602128446102,-0.051386322826147
227722,62.961303710937507,0.5987427824,0.5493444230,62.961303710937507,0.056161951273680,-0.037019181996584
227725,62.955902099609375,0.7656040102,0.4439119576,62.955902099609375,0.078108824789524,-0.015408320352435
227724,63.332794189453125,0.7372827690,0.4609504086,63.332794189453125,0.070239894092083,-0.075343102216721
227727,63.058746337890625,0.7377676058,0.4606556816,63.058746337890625,0.056378651410341,-0.030951000750065
227726,62.670349121093750,0.7460862296,0.4556153272,62.670349121093750,0.077326029539108,-0.005985797848552
227737,62.496673583984375,0.6020778425,0.5471223228,62.496673583984375,0.059753600507975,-0.020402107387781
227736,62.507507324218750,0.5389902433,0.5898935868,62.507507324218750,0.066629387438297,-0.040359389036894
227739,62.574493408203125,0.6484592930,0.5166879313,62.574493408203125,0.054480783641338,-0.015869161114097
227738,62.273773193359375,0.6024972570,0.5468431885,62.273773193359375,0.063126742839813,-0.026692550629377
227741,61.825317382812493,0.4088955806,0.6826162924,61.825317382812493,0.061066452413797,-0.031722865998745
227740,62.444122314453125,0.5524599523,0.5806332651,62.444122314453125,0.094632379710674,-0.055232655256987
227743,61.752563476562493,0.2874244756,0.7737873227,61.752563476562493,0.056036721915007,-0.025144912302494
227742,61.636108398437507,0.2833063080,0.7769420422,61.636108398437507,0.064992174506187,0.013929146341980
227729,62.968505859375000,0.8005757775,0.4233772782,62.968505859375000,0.069251373410225,-0.027340577915311
227728,63.127319335937507,0.8204505943,0.4119592831,63.127319335937507,0.061763882637024,-0.041173923760653
227731,63.588348388671875,0.8955805762,0.3704768135,63.588348388671875,0.073447279632092,-0.010796795599163
227730,62.804168701171875,0.7862238112,0.4317363786,62.804168701171875,0.079176202416420,-0.024080066010356
227733,62.896301269531250,0.8093379754,0.4183207683,62.896301269531250,0.054226201027632,-0.005521273240447
227732,63.507385253906250,0.9295294961,0.3526147464,63.507385253906250,0.067883580923080,-0.018399164080620
227735,62.144989013671875,0.6770691254,0.4983620970,62.144989013671875,0.063799664378166,-0.014307383447886
227734,62.833068847656250,0.6327291927,0.5269105028,62.833068847656250,0.060671541839838,-0.024162715300918
227817,63.321990966796875,0.9923371334,0.3210330949,63.321990966796875,0.085683025419712,0.006790508981794
227816,63.361602783203125,0.9323199273,0.3511712123,63.361602783203125,0.064190760254860,0.018416801467538
227819,63.302154541015625,0.8924209080,0.3721673686,63.302154541015625,0.156151607632637,0.016500700265169
227818,63.638702392578125,0.9125069262,0.3615019252,63.638702392578125,0.078837208449841,-0.044424608349800
227821,63.390411376953125,0.8501171873,0.3952599369,63.390411376953125,0.097112864255905,0.015955153852701
227820,63.001007080078125,0.8824902106,0.3775117713,63.001007080078125,0.089705504477024,-0.027199029922485
227823,62.630584716796875,0.7643606581,0.4446523468,62.630584716796875,0.108351252973080,0.013035979121923
227822,63.094848632812493,0.7889881218,0.4301189490,63.094848632812493,0.153725296258926,0.031113738194108
227809,61.847137451171875,0.3438354022,0.7309700745,61.847137451171875,0.069599449634552,-0.026412026956677
227808,61.592437744140625,0.2250828344,0.8219148345,61.592437744140625,0.116102680563927,0.026248227804899
227811,62.135925292968750,0.5037443955,0.6144410065,62.135925292968750,0.117485716938972,0.010715639218688
227810,62.103240966796875,0.4427359745,0.6579567184,62.103240966796875,0.077679678797722,-0.027059152722359
227813,62.538269042968750,0.5924342109,0.5535598632,62.538269042968750,0.063703931868076,-0.061558004468679
227812,62.413330078125000,0.5650579203,0.5720343689,62.413330078125000,0.101185947656631,-0.029578266665339
227815,62.952270507812493,0.7884386288,0.4304401832,62.952270507812493,0.083707079291344,-0.048573885113001
227814,62.279235839843750,0.6913424314,0.4893503726,62.279235839843750,0.068964064121246,-0.013299113139510
227833,63.022674560546875,0.7693834286,0.4416657232,63.022674560546875,0.060941264033318,-0.028336448594928
227832,62.722808837890625,0.6952299404,0.4869112118,62.722808837890625,0.067915104329586,-0.034319259226322
227835,63.435424804687507,0.9939811251,0.3202320567,63.435424804687507,0.083827830851078,-0.037696644663811
227834,63.123718261718750,0.8715580293,0.3834495357,63.123718261718750,0.050559893250465,-0.045769765973091
227837,63.303955078125000,0.8821404616,0.3777008540,63.303955078125000,0.075692266225815,-0.058992713689804
227836,63.559570312500000,0.9747851458,0.3296668468,63.559570312500000,0.075674176216125,-0.053585115820169
227839,62.751739501953125,0.6826445165,0.4948314972,62.751739501953125,0.059263728559017,-0.029096139594913
227838,62.701110839843750,0.7661799499,0.4435692368,62.701110839843750,0.026076028123498,0.025983933359385
227825,63.516387939453125,0.9935080133,0.3204624473,63.516387939453125,0.066471636295319,-0.016560509800911
227824,62.793304443359375,0.8170650933,0.4138912299,62.793304443359375,0.091318190097809,-0.006838465575129
227827,63.475036621093750,0.9743801024,0.3298678453,63.475036621093750,0.055524300783873,-0.017126737162471
227826,64.189697265625000,0.9905326848,0.3219138216,64.189697265625000,0.058082807809114,-0.019626023247838
227829,62.378906250000000,0.5907432011,0.5546924971,62.378906250000000,0.081092014908791,-0.021989682689309
227828,62.746307373046875,0.7143545465,0.4750079709,62.746307373046875,0.060639753937721,-0.016145028173923
227831,62.326354980468750,0.6322442245,0.5272273033,62.326354980468750,0.062680557370186,0.002601693151519
227830,62.357177734375000,0.5877731471,0.5566845704,62.357177734375000,0.123565316200256,-0.019660381600261
227785,62.152252197265625,0.3774030203,0.7058741227,62.152252197265625,0.096272528171539,-0.000487640209030
227784,61.534149169921875,0.2998776243,0.7642705025,61.534149169921875,0.125613033771515,0.002995594637468
227787,62.096008300781250,0.3861810324,0.6993626002,62.096008300781250,0.118065968155861,-0.021806852892041
227786,62.266540527343750,0.4209619549,0.6737828633,62.266540527343750,0.103180244565010,-0.012679059058428
227789,61.273437500000000,0.3355729544,0.7371929217,61.273437500000000,0.066305346786976,0.009350434876978
227788,62.045166015625000,0.3705908658,0.7109422864,62.045166015625000,0.110351644456387,0.019662708044052
227791,62.141357421875000,0.4653950782,0.6416485582,62.141357421875000,0.063737474381924,-0.007178354542702
227790,61.677978515625000,0.3691627405,0.7120064262,61.677978515625000,0.077356740832329,-0.000858946121298
227777,61.912567138671875,0.3933309509,0.6940750611,61.912567138671875,0.134517028927803,0.023367466405034
227776,61.847137451171875,0.4094162574,0.6822342109,61.847137451171875,0.090252093970776,-0.011562475934625
227779,61.945281982421875,0.3318805559,0.7399794532,61.945281982421875,0.091961413621902,-0.031616467982531
227778,61.783508300781250,0.3164500004,0.7516609704,61.783508300781250,0.085613861680031,-0.029441472142935
227781,62.012481689453125,0.2738643917,0.7841888370,62.012481689453125,0.086484737694263,-0.022867962718010
227780,62.117767333984375,0.3240280846,0.7459167719,62.117767333984375,0.088547036051750,-0.028525156900287
227783,61.519561767578125,0.1994536877,0.8419078673,61.519561767578125,0.086838588118553,-0.021504592150450
227782,61.339111328125000,0.2501339685,0.8024837477,61.339111328125000,0.141998440027237,0.019854400306940
227801,62.125030517578125,0.3711964103,0.7104912466,62.125030517578125,0.059632491320372,-0.017930438742042
227800,61.623382568359375,0.3051090540,0.7602830957,61.623382568359375,0.078121617436409,0.010137875564396
227803,61.545074462890625,0.3240043557,0.7459347366,61.545074462890625,0.207018360495567,0.060215495526791
227802,62.043365478515625,0.3545806100,0.7229038044,62.043365478515625,0.109489053487778,0.025074433535337
227805,63.015441894531250,0.6017255292,0.5473568536,63.015441894531250,0.073876924812794,-0.040429517626762
227804,61.883483886718750,0.4843242587,0.6281557623,61.883483886718750,0.129687845706940,0.019214637577534
227807,61.639739990234375,0.2421783391,0.8086419785,61.639739990234375,0.158402875065804,0.021852511912584
227806,62.166778564453125,0.4226143903,0.6725766257,62.166778564453125,0.201891988515854,0.041642092168331
227793,62.357177734375000,0.4809952402,0.6305198816,62.357177734375000,0.104268722236156,0.004615629557520
227792,62.362609863281250,0.5067778887,0.6123106725,62.362609863281250,0.064704269170761,-0.011160795576870
227795,61.674316406250000,0.2945496599,0.7683379224,61.674316406250000,0.050215087831020,-0.003297479823232
227794,61.863494873046875,0.3983330164,0.6903847262,61.863494873046875,0.107174769043922,-0.007763272617012
227797,62.320922851562493,0.4615319098,0.6444170332,62.320922851562493,0.076936483383179,-0.015766842290759
227796,61.996154785156250,0.3991080819,0.6898135675,61.996154785156250,0.156816631555557,0.015247353352606
227799,61.448516845703125,0.2187002698,0.8268835388,61.448516845703125,0.275279164314270,0.146791845560074
227798,61.810760498046875,0.3616833417,0.7175886769,61.810760498046875,0.285069108009338,0.145642235875130
227881,62.474914550781250,0.6939336855,0.4877237974,62.474914550781250,0.089995354413986,-0.002897430909798
227880,62.867401123046875,0.6746038009,0.4999275175,62.867401123046875,0.094974540174007,-0.025111366063356
227883,62.867401123046875,0.7279975089,0.4666151112,62.867401123046875,0.051835671067238,-0.019461957737803
227882,62.711975097656250,0.6994198496,0.4842896865,62.711975097656250,0.060866497457027,0.010156119242311
227885,62.485778808593750,0.6091938206,0.5423959758,62.485778808593750,0.041973132640123,-0.012521913275123
227884,62.473083496093750,0.6634718459,0.5070284051,62.473083496093750,0.055399779230356,-0.027520062401891
227887,62.445953369140625,0.5650266796,0.5720556175,62.445953369140625,0.043504901230335,-0.008648648858070
227886,62.630584716796875,0.5946675372,0.5520657255,62.630584716796875,0.064219415187836,-0.021207556128502
227873,62.724639892578125,0.7843103849,0.4328580074,62.724639892578125,0.056102205067873,-0.015023682266474
227872,62.496673583984375,0.7207450779,0.4710663723,62.496673583984375,0.072315163910389,-0.053245980292559
227875,62.984771728515625,0.7760570790,0.4377152846,62.984771728515625,0.061413671821356,-0.026210637763143
227874,62.684844970703125,0.8418938550,0.3998473703,62.684844970703125,0.049847137182951,0.011526639573276
227877,62.677612304687507,0.7545351645,0.4505279385,62.677612304687507,0.042465135455132,-0.018050847575068
227876,62.921569824218750,0.7614107637,0.4464117604,62.921569824218750,0.056138951331377,-0.025550877675414
227879,62.894500732421875,0.6958328164,0.4865335352,62.894500732421875,0.071446374058723,0.019163142889738
227878,62.760772705078125,0.7476390304,0.4546779157,62.760772705078125,0.070158340036869,-0.018762564286590
227897,62.192169189453125,0.5238789339,0.6003627478,62.192169189453125,0.061498448252678,-0.025269646197557
227896,62.039733886718750,0.4944766252,0.6209696105,62.039733886718750,0.055387113243341,-0.016553919762373
227899,62.579925537109375,0.6915349188,0.4892294445,62.579925537109375,0.081859067082405,-0.040753543376923
227898,62.422393798828125,0.5905646008,0.5548121893,62.422393798828125,0.062801934778690,-0.020063856616616
227901,62.726409912109375,0.5691800706,0.5692339440,62.726409912109375,0.103085860610008,-0.018147287890315
227900,62.838470458984375,0.7125767170,0.4761077235,62.838470458984375,0.119453340768814,0.029496092349291
227903,61.362823486328125,0.2249284918,0.8220349039,61.362823486328125,0.114786751568317,0.016583748161793
227902,61.463073730468750,0.3994043539,0.6895952863,61.463073730468750,0.095712646842003,-0.000386877130950
227889,62.311859130859375,0.5777340321,0.5634436989,62.311859130859375,0.059969950467348,-0.023491259664297
227888,62.554565429687507,0.5431113759,0.5870531206,62.554565429687507,0.066570617258549,-0.030356729403138
227891,62.048797607421875,0.4243326298,0.6713232457,62.048797607421875,0.052631579339504,-0.002967359032482
227890,62.250213623046875,0.4586589135,0.6464791230,62.250213623046875,0.044630281627178,0.005081731360406
227893,62.154083251953125,0.4384834713,0.6610358493,62.154083251953125,0.026173941791058,-0.044622272253036
227892,61.912567138671875,0.4048909456,0.6855576742,61.912567138671875,0.051365189254284,-0.015106705948710
227895,62.239349365234375,0.5033935017,0.6146876395,62.239349365234375,0.055026598274708,-0.004429071675986
227894,62.210296630859375,0.4858652304,0.6270627217,62.210296630859375,0.050453130155802,-0.025065908208489
227849,63.988891601562493,1.0021980989,0.3162479258,63.988891601562493,0.124439790844917,0.016162609681487
227848,63.588348388671875,1.0219913924,0.3067849744,63.588348388671875,0.123360030353069,-0.024198919534683
227851,62.963104248046875,0.8884613440,0.3742926404,62.963104248046875,0.108825340867043,-0.017499089241028
227850,63.053344726562493,0.9851256015,0.3245623793,63.053344726562493,0.102643266320229,0.017841108143330
227853,62.482177734375000,0.9094779172,0.3630979092,62.482177734375000,0.122132569551468,0.027344807982445
227852,62.253845214843750,0.8523982809,0.3939930740,62.253845214843750,0.139211237430573,0.047649051994085
227855,64.497589111328125,1.2552182939,0.2093995263,64.497589111328125,0.064758174121380,-0.049508552998304
227854,63.988891601562493,1.0242017068,0.3057400128,63.988891601562493,0.071155056357384,-0.049688283354044
227841,62.688446044921875,0.6163608122,0.5376564111,62.688446044921875,0.071712300181389,-0.020494202151895
227840,62.865600585937507,0.6742839014,0.5001308369,62.865600585937507,0.101171173155308,0.026711465790868
227843,61.914398193359375,0.4595610077,0.6458313525,61.914398193359375,0.091602720320225,0.001511415117420
227842,62.152252197265625,0.5122748898,0.6084586365,62.152252197265625,0.095509283244610,0.005867560859770
227845,62.507507324218750,0.7032169438,0.4819205615,62.507507324218750,0.136908307671547,0.011416043154895
227844,61.781677246093750,0.5227892874,0.6011208952,61.781677246093750,0.133802205324173,0.016068162396550
227847,63.546997070312493,0.9889669699,0.3226793024,63.546997070312493,0.066596239805222,-0.032650355249643
227846,63.636901855468750,0.8582286937,0.3907661947,63.636901855468750,0.069915682077408,-0.062897525727749
227865,62.253845214843750,0.7088830506,0.4783970540,62.253845214843750,0.073579691350460,0.026005998253822
227864,62.115966796875000,0.5849152037,0.5586047351,62.115966796875000,0.077392406761646,0.026012334972620
227867,62.740905761718750,0.7408051796,0.4588115742,62.740905761718750,0.045805688947439,-0.007589478045702
227866,63.002838134765625,0.6681124574,0.5040618105,63.002838134765625,0.054694879800081,0.009493670426309
227869,62.686645507812493,0.6300220624,0.5286801497,62.686645507812493,0.046469148248434,-0.027693836018443
227868,62.749938964843750,0.7439633651,0.4568986388,62.749938964843750,0.046475008130074,-0.023263625800610
227871,62.973937988281250,0.6595756099,0.5095262104,62.973937988281250,0.048778381198645,-0.022962158545852
227870,62.373474121093750,0.6703177661,0.5026552441,62.373474121093750,0.077564187347889,-0.010533245280385
227857,64.667388916015625,1.3232660396,0.1857469211,64.667388916015625,0.054535828530788,-0.047467220574617
227856,64.368774414062500,1.3427018318,0.1793685413,64.368774414062500,0.043097212910652,-0.029988922178745
